business_id,checkin_count
-vOvKRm0kK6r3moj2l10Lg,53
-vXGKRBI9qOtNLoptRyaHQ,21
-vw5_lpIfc1hGyMn8gIYFg,281
-xtnwq4VBA2XFobjDGz0Ww,326
-y05MW4mCci-eSv2yJkzzQ,48
-yMcp7py0eWNHBUZ6sxvNg,158
-yxOY_fhwp4uss-8rGTGcA,12
03bT1qQMKMIXJSCGCRv1Wg,265
04l8PYcuYQeEkEhJCbhtOA,857
04lEB3_tQGky8dq5kCa9Vg,159
08LQAC48MVFa27YZKahEkg,298
08SYU1uLNCned0Oyrh06JQ,21
0JpbgItuNiP4KJ4PQ3YvRQ,14
08q4nEOcz9hc1lRW7UPOng,532
09eFzvizdEQlEBvitKMhmg,63
0B6JY3Ky8iB52-rPooB2Tw,68
0CekZnAtUUuyKtT6pFwpXA,11
0BTyvVxvayjOX6y10qIvtA,135
0BgrDm4tfQBtlEV-ZqtAtg,128
0Bn9pMb_qcBO5mZYa3QAEA,217
0CLCzdedGT2DPjkYM52Tqg,99
0E2JLWX2h-GdZp8sliaKcQ,81
0FsYHx6mnD0rx4IeRAgROg,19
0FitysDUUCptqQY8K0nBYw,37
0FnYxHXn1dXyuKFNWhz6sg,17
0M1l6p96IffjQi9EZsdVhw,2033
0MiiFJfijyV5I8BYaPEBhw,631
0Mjhi7hYia7iv8da7NBL3Q,127
0U_OKGqqh4Zso95bevQqFQ,34
0Ub8i_sMIOsa0jbXNzsl8A,33
0VYfnlvP5LsCEennaTYJkw,18
0WdP4Plnuxn73YYoAbam5g,157
0XmjnnJu-offU4n-f9apLQ,21
0WrdiQ4qJBu2Gc7wRcIfdw,2700
0XqNLXvLK3n6j5uDww1qCA,668
0fv1QcEpN8Xy3rczz5B7Yw,173
0g9XB5iLNje1B4UNbzqCPA,785
0gmhKcasudPI70JM9v-YGg,32
0hIXH9jMdHov1VrLC8ujUg,560
0lFkJT6DqT3eMnpW9gP_bw,101
0lmSRR0d40CaStcTYsnSHQ,277
0macJWiPlgnGl2SkTJCYSw,88
3nixFmEQlac1D0ode6WFMQ,1
0pWF3x6Y4w55xGbfb1bTIA,318
0pamUcfn0SXbuj79Y_tRiw,26
0q27L4aOGuXyQ1Eo-IOY0Q,34
3wh-vdzPEtYdWAKzmJBbMQ,9
0sr1EyOc6Td1C-962QW88w,18
0tRU8Qsaxax-Mht2WsFxIQ,108
1b5mnK8bMnnju_cvU65GqQ,4467
0u7ARPwjPyoU_y2UZY9Pkw,594
0uL-FXY1M2UC12eZcFlTuQ,301
0xy7fk_yHaHbapJ1FS_ZJA,70
0yElmJZHbfRJt4gmdot8Og,72
0yRYIODkl8da3ZDdOmMAZA,82
103cmgKE0n1Cb8QCEXvbQQ,1054
10hPLwziCqeDbL5sjWtbFQ,7
117cztVQvB0ujB7u_wsnqw,243
151ujtgcbkGzAHUnctSg4w,41
15BlJKQfD-SLJTebWa14EQ,2034
15T9Ja9GtXNhbgKrsYQj7Q,106
15hYNwnUrZ2zdjYunDE8lw,230
16zHT7zp6K9IEQZ1oW6xXg,303
18x5Gwz4ztxWmLBsYsgu3g,52
19EuqHznljFunkULhLnTJg,18
19M-U99uz7UDnJWhgET7TQ,6
1AYzTrYaFHAvI9a38lTNeg,116
1AbXpJws9IGGqOFBG7bg5g,1
1E0H5bHRDvUyeToiffQV7w,172
1E3PYHrVVqR6D_bYt49Lhg,1121
1E5h3CFrNZetWcWQut-KwA,137
1EPIMv80uW932NQR7wSpsw,3
1JrimUYqppsEu1Kdn9rDEw,31
1ESz9IvQZbTh5i_UWmJcEQ,214
1EU-P_JNrKt28bqZJ4GyFg,20
1EdfURQCj75UbcLPh9rdSw,101
1EokZOnCDkjv2VtPtplyHw,75
1JHPRGTHrrSIcKDGzsXddQ,167
1Jb5B379K2u11dpOq2ynnw,1
1Jc10QykPbwsT7jDAJlgeA,15
1MeIwdbTnZOBFCKOrgaxuw,121
1NCUTTp6rIyXpwUDVv9qOA,260
1ROHLAfputpAhqVmCiclnw,397
1NMz64NAM9ED-x6-dbVxdw,890
1Nvx5xo_cErlEqpubzocSg,19
1SwfAYI1HGDyJKHmdRXI5Q,329
1TMkNxmaJuMCZh1osxizPA,791
1Y5KokL1jd8JR0MEAOwmRg,13
1cR5qCI0f33rBap6yyVrLA,20
1Ye_elsSB-XjKgWAHDwPbw,86
1YviAnjnG9PddCaogiYnMQ,4
1e68HYLeOyXKRnCVQGPKOg,243
1e__0VDUwZ2Jb6pt65NjgA,440
1f4iuPT4B2BHm_GvjYjQCQ,16
1f9oM2KnjCTNmAGU4lsPHA,192
1fGaY2WlGv2l4as6UkMFrg,766
1l4-uhraQzNiRjppKyMUUQ,66
1l5AyvTM4ZTeOVuFxadizA,311
1lSj24GO6VMJ2uB6hW3pGA,158
1lVORLOmRYIEKVSpehlGBg,142
1m-U_v6dHUr7uS5d4nDBNA,49
1oP2ZdAegVUh6J5w_nQURQ,126
1oWEY7aepUU3GXPAVlfDbg,12
1rw2cUX3Nvh_JQohDrUVYA,9
1s5eQotc6xV4pdDgHFSoSg,177
1sXN7Oxteo5dP5nwIDyO4w,48
1tLrjXG-I9hkOoZxlbwDqw,16
1z2ibnM86ApI5Qq37DmoJQ,180
1zKE9mjLqM1c7G6lxByrMA,155
1zXokDxm-BIbAIw9EuteiQ,26
1zqsGhxOCs4rtGasfBUbuA,15
21g5MH9kPJGrK9le8dptOQ,38
228lDMkEO2aH7CboBIXSwQ,6
22CB12ZGvOIg731zlFot7Q,4
22fzAJbot9r6iA394ZEKxA,104
23hSJ8QvSK0J7pcqXARrOA,87
25g42U7hBsDPF5RTpZ24mw,9
2CqQ3Tnvj7h0rw84WEEjMw,755
2DtEr0uZQrcFmTefZt0L_g,163
2ELifQE_fR6p4Yt96dxlOA,114
2Mj3bS6TkZc5tGs8061-pg,24
2MmmxAsuIqY4-zimzJL1ZA,28
2N97axWHko3rzyzOGCxxBA,2885
2NOCur2ahFs3ypwT3VPNQQ,16
2NwPXMmcVLVv7sq5zbCr1w,18
2UbaWwNxVVBGbnU0MDo5eQ,3
FNug6hh4P-Ye4nVgvZcdOg,6
2UtP4mly2LFZpXtqiwb24g,118
2V82l0NAsTWwOaoDQvSqxw,22
2VczMMo9tWBNPBEHMnoP5w,256
2XlnquSnBb1ayfsw3Lk71g,7
2Y6XYISCPCOIwWSutGkFOQ,133
2Yujt0IswlaaRSpMkYUlQA,349
2dV0fYyE_oP5d6mJcSJHlQ,23
K-FBBLhWuwhRcwuhm19Upg,895
2ecYIfR01YKoMwzoh4J02Q,13
2eeAp5qKnqSTM_inBIWiiw,241
2eqUGPaduwF_Bt9bICy1gg,215
2er_V-oAd7IbQ5YTY56r7A,920
2exX1yArmMuEtFpgO8JYqw,455
2nUzpVFZVyGoD-RVhz-1KA,378
2nnp7C4d9QrJ616R39wKUA,166
2oJEZAxMIt9dGwap1r6xAg,787
2oh4NJDtqTUO5ZuvCe0hWw,416
2pX_LVz3euqv4eg9VRWeeg,281
2pBNVsJo3a3CPbInUu9lvQ,176
31QjRfXZY3hLDbv8LVvjYg,390
31U0rqVqWE1-lP9h3bP_mQ,17
3A1oz8j8ARu8LZAxssQcjg,439
3AH2tDP2UKaLiqGWaza5yQ,117
3AVp9ekBrEteeQSMG5c5NQ,145
3Cbie7tfBMUnJj5zhpwuww,218
3D0bjMq82o92hQylTEkDug,29
3DvZac7cg3nbdC9KBCQEsw,314
3EExkYvXyJNf3llxApnKTA,65
3EJr6A23wLRPlekclGwHlA,223
3EOvDvUiOwZ3k51jiVwNdw,126
3ISu5RHZdWCnBKCp3012iw,38
3IitUkc0gxf-HVZC3CsvNw,16
3JpJ3b8r5jMdAb1yPmchrQ,1366
3QpErOK9RfahtAfrKSZYig,11
3TpSuWBTfoHyALIePVpNXw,39
3UPkzmnVGoDCCvE-29EpwQ,86
3USrcUnm0xoFQuW7LPAIeg,62
3WPlMtv38iVJ0a89SiJKMQ,30
3Wyjm5SA7BxwJK3RBpkqcg,345
3XirYkP9PJvVXIEDPNNXLA,1170
3db1R99-mdSvx3QwryJSNQ,1803
3eGo-8XUPqOQk9NPxXz27g,21
3f-acmwXPLnVd2UKfnk1xg,616
3fBvaMmw9hCl2jFqNYVfnw,2
3fH5YQKRJu55TFPnMhv1ZQ,3
3fVYGQr_ldW2_1QlXJjpaQ,886
3f_G6cPt_FCxTPMAKVNZkw,3
Nvuya8iH_NaJlzXg-dx1-A,213
3loXsBulkZSF7vlewovKXA,24
3lu8xg2B7ckE9c2ItMu_BQ,52
3mFWy3lthYu8mBJsNavL7Q,157
3siHBKXCzdrCdyfm_xKlWQ,42
3swM60bulnut1d4AZti80Q,278
3tdQCw6mdSTHMNTV0iyX8Q,96
3yyTNQtkDYOP3vsCdoFm6A,158
4-by_flBJX3k2U0gVfcntQ,496
4-f8CCdf-rEXXSaQXM6d8Q,226
449No3H5g8AsuGssvy36eQ,488
450EVr3DA9qYzx0B_HzPMA,164
45NxX_cyUMC4zHCDYWL0mQ,121
4CP83bG-rlprXmShzQtTsA,40
4Cal2AE6cr7m6nL20Rz2kQ,2346
4D1bpaK80jcfniPSo4WsGw,356
4D5-gMI-ma_xHIKE5dyH1g,226
4DEO0nDjhS6DifyFP7yJNA,36
4DJLDRWdfl0OsEcbS2_nHA,27
4LlIhDD1Li5nNA2PHIWZ2A,27
4LuzS6VevvwSmB71KbGyVQ,84
4MXnrz1I99c13tsv4aDkFA,375
4MgoxUgOROSu1k8kdF3JvQ,250
4MiYEI_-zKyCXNlElbhC0g,4
4N2MNi4qOC7chbMgw-5brA,148
4NI0VsednInQfklGwRuTNA,36
4RgBwyQBpJw4PYPTB0x8LQ,63
4RnSN4oamiATCEpEI3UHlQ,180
4SQ5uczVt66-GGGeNQRfEA,346
4SRl5od0lY33oK1GMbA23A,1978
4S_yN5o0EvXvV6GNvesTKw,84
4SpzVEc2FNJi4P1PG5M1Lw,270
4ZkITH77rCe0h6hEm9VV4g,138
4_-EWwIZ0oCtjCzTEGMNAQ,316
4_DxnK_mefQ5KL5DF3MkJQ,14
4_R14gYh8Qn4yZhyrMezvA,77
4_W5pstoN1166TGjjPOrMg,1681
4_h1-dLDV6uIHlmdFRtQYg,12
4ie2bSxLFDnSJoGMNszutg,3
4k6SmsjWhcQJ40b2un18DA,224
4lQxlwYNIYa6UKlhxaFEKg,65
4lT3LIMRWCDrpxsjHWscIA,926
4l_qIl_Xae113xZjsWDmRg,5
4lgPaHAi67Pi5R9NIFpxmg,17
4liS7coQcpnBBGpGpL-bWQ,80
4nxjxYYN3hFDLNC67erEFQ,476
4rMNJ3twm3pvifwF6in4Sg,24
4rvAW2dFV24sdGcOLWcU5w,33
4s4KAGJgtpZn9cgtdWcOmw,150
4s87f8A2sEXxRs7j7X28Og,5
4sLW6iLkh5ELw0XvuwGyrA,22
4sZVseAd2XZrSReEmBlMFQ,51
4tU9hlfzrCpcGWTIm-OKVA,1000
4yKBQiY6KCJmZVMSES77Kg,71
4yKv0SEpuJDHECFinhifWQ,92
4ykhWI_bbzMg2ZXKxxSeGg,213
4yuztwDxmAlzXZ9isFwrmw,48
5-pMvc-wCl1kT7bN4-bFyw,59
53VbEK23N-l-gEW7hKsH-Q,123
546yl7T-FgQ4XSiiNCFJoA,64
54FdbbctoHAjrd9HNcqIJA,47
54Pib8vNazu1LFEeM241kw,41
54X8EMNaeeMjleWUZENl6w,6
592HGLvTk4gaoH5BEqP9xA,223
59I-SbhRE1wYzPQV0ZAdrg,60
5CTHq4_zCjPi56h3c7Fmtg,433
59RdMsr5iXwZnD_qlnPskw,7
59hbaCuGsGbPYbq5QBkaKA,503
5FANpQsGyQ7BBcmfxaWyOA,220
5FZWwOwiq1d04O5-oENxng,390
5FjDmwLx0sqTjyxfwatnIw,57
5Fs604P6wfdVNy9jt8kc5Q,587
5MusOgK528q7uyGw0H9MVQ,34
5N-93oMmm0MUt8HvyOot5A,63
5N5K-B0pA3as6dvl_ha5BQ,60
5ODCsQbRdsFIWlypGF3iUw,79
5Oidx4OZxCj6Y4SoXQIZsg,31
5LHCWInhyUdsnCFq71KNEg,28
78e90HO_R40SyzBr4fnHSA,340
5T6o3L6BDoT0LCl37n1g6g,94
5THN_NeVZlyQ1Lx89hUAVA,55
5TeMk9SftHUbhQCTevsfhw,41
5U6M5mdJ4CMUefBpsIrcSw,660
5ZQwBB8-YJExx1bWcVFIIw,62
5ZUDiqevPIRvCjM6nj3kaw,527
5ZWg9DxQlAOxaOL5KS7rvQ,14
5ZXmpIVqjGB9cqEUDJ7Reg,1887
5j9TfW8RrdkpaHlaBwt6bQ,2513
5jtYx1fDtc_JSfp6f61QxA,27
5qYX6iR5qFsGHrcjYlLMeg,228
5qmNrtr0iNyhCk6ky3c97w,464
5qpBxIg0n6jxkHIQHJSoZw,355
5sNMRzUZRRV_HN-lcVJ_aw,25
5wr8Ib-8JW6h0rbvUYmwnA,92
5wv0WpJ34qwBRpdeIxATxQ,44
5yjHCLzwHgjKNNHgAaUC8Q,350
5xd-UOui26nPkNLos2PjcA,51
5zvhpj5X89iW-xavyShsTA,63
6-5hbU746kMNgim0YOOg6w,343
6-AXAvJx3hGR3ZGuyV7Fag,31
6-iHwK72Ji9yP9lY0CH4LQ,214
6-ixjryKFrCgue3JaHnvXQ,643
6-t8CEndSHHLoGNnJIWRww,37
60NzhNKEQJNBA9ZfvJieDg,177
61m3aYVdYWA9EM87EvjeAQ,233
61yOHKjRUdpDgYFHetE5QQ,80
62B-29mSnrzTKRC1XPxFIw,278
62jhy4n6A5gOSFMSIwfkJg,88
67FYIjs8KARCkMDgiDVDDw,22
62o8oBwkQcbO3w6uoYP3FA,128
68ThEdiK0eWCEgGEmV9Tng,565
6EPPtwJR1kdIfHiCjzCzuw,749
6EUOf-NM8ERKsIY2WHxkIw,7
6Ed-PNxAsRsBBPf-6fUN9w,13
6GlNDFMzgaC3e09_Alfnwg,27
6JHO6E6brnJOPK5476QY6A,722
6N85TiNp_MjsYQGYjhXbcg,32
6NjMezpsa1vGmk_JHEJ6Qg,27
6O-tfW_X05KbYfF3sDRPIQ,362
6Swvzzs0LcgGt-QmEUyzkA,80
6TUOsIU1vNNQcoauKrZFCw,1694
6TwYcKp_47VueK7EwNFDxQ,153
6Ty-KKWq6hLZYW8DWEHYvg,10135
6vp741cxMvQMicJ3qZuLGQ,244
6w86pEr2M3_-u9qqv0kedA,49
6wHKgaAasGfJr5lzOAzy4A,41
6wOkgfCg1G8XOJJhOvlfNQ,235
6wdNpMsaO_hvmMS42F_eXA,3
7-_M7hkyR6pp9O7L82sDvA,12
7-fSs7RaOD-EEIflooWRsg,15
70II-KIgWeTazQtaxzCKZQ,82
72_X-wxr9TyT6OqYb-y0sA,100
72kYElvETLFanHJJ28F4vQ,88
75pheRYoJf0hdWs9pqLE9A,7
76C-eHHHP27BreuMkdN9cQ,6
77URLWmG54d-PNWWJgytCQ,97
78Zltl955e25PzcLfA4uNQ,423
78a1s_wc2X2-JG5y_EdXGA,54
78aIT4P-0WgLipM2xCt_4w,391
7Cwafp3p_Cagnrrh-DVZ7w,50
7EFbmaCvOjPxC7cb3LMnvA,573
7J4k_kJN32LEQ6ibixj7wg,51
7J81xJFlMM244_f05k2egw,31
7JfmABOQj-OKTsf0ay3-cg,50
7JiyUwszN600WC1JWSlcTA,213
7KJBDV_gd-ycyz7EiBzprQ,42
7L6pFDZN7jR2KqrDuxy-ng,1
7NTAlTr6io7t6iMwJbgsVw,222
7LvHXGCFhOXtOV_CT0PjnA,195
7QEJKb5jKaevJonzoIDv7g,288
7REv2fN0pqJISIzGgAW3dg,32
7QhD08nXbfM97GHv9v4NYg,395
7Qkj7_DBptnXGHAG8Qg4cw,226
7WWLPXpOjrh_1EvjFuw3hQ,626
7WZ5EGb-Xk_uxQTWc52P4w,234
7Xanvny1WluYxZJc_UW-hQ,9
7XgqdiQQGouDTXgiHIEjRw,41
7cr-FYscJgV6rDnV7Wantw,49
7cwo9HROlj6UQFTlZJomlw,24
7edT1VJhBzXFm2wkk507Jw,376
7euWu2NslP7Qz1GVTBhlEw,48
7f3zEMK4LbNlRoQypAb-BQ,13
7hRaOnXRRS8q620F6G4C7Q,678
7hnqA1QAKE4I0mTnDFhHQw,263
7hzMziJEmZ0O6s9RtQxdBw,452
7nC8Tr6j5HT7KE0UvSdZPA,131
7nT7ANqvGVj-DP4bkIw3vQ,5
7nhfY3Z_d_0XD21m7Ha_dA,28
7o0aOwgNuq2J8v-UDz69Fw,7
7ooLXitHwbAHX0b-Qf_Syw,19
7qMmN_FB0JJ-8MPNfHwhsA,309
7qQuFv3wEHneQ1JLpfh4NA,53
7qjgb2pc7rhm9uSZ2oPxfQ,10
7qqlNBz6x6tiwoj0KhycwA,218
7qqpg10EDC5N_eRElxwdfQ,14
7rJjMU7YVDtLwOvHbQ1tbg,251
7rStfblbjKIH1q9eDghF9A,67
7rUaXU8_IgnOrOMnN7HPQQ,219
7rtrGGsUkVWZFHJaEArJ7g,263
7tN8hIXdQlfc7Lf5OOyjeg,327
7u7qfIDQCqLjDd7RSae7gQ,99
7uAW-xNz6z72LEuo2IZeOw,646
7uS3AAV7Scm1Uuv2dfqc4Q,3
7uUiLVWZ1q8zb8q6voeCBQ,145
7ucIWFoUUYYuW1pGJcA6og,170
7uiQlK6s2e5O3kCroTHN6Q,4
7y1zIK1ZtkkGIKeRUobThg,184
7yAfMjbzB89t_u_yQcecQw,44
7zA6VfZnT4eoPvmo42IdSA,123
854d-ziK_hQFmbNdvF3ZsA,191
85fRK1N_0ARvZ21Hph734Q,28
87ufxVV8RjtnLJjwjKG_nw,68
88Zqyx8ZkecS_o44sGLEzg,462
8BUr8GviR2o_b-brO21wwQ,1
8BzO6LkXvM5pH5XN0G9oYQ,33
8CG5nPzDkMkQEsH1k_hdVA,306
8EXXbv7HuwEGuUpYXP8eCg,26
8FRLEqpbHyH4w284znDFHQ,109
8FWAoGPBwRS3I7_FP7u-Mw,94
8FX9g4qtJXaAIpIyII_QAA,206
8QJTzIaR5FceGds8HBSIig,2421
8PydwFenDDgKgV768QwgEg,1075
8QKDQTm76m6BjPO6MtCYIA,83
8QPeBH0APzUlokwD7S5G6Q,36
8QSbSiUH8_WEkEpvkHXtGA,66
8QZJvkx29OQNZgrM53aVbw,1472
8SsccbicuHmlM3YhTOzIdQ,59
8TNgM_8y9r1lO-0TcfePRg,78
8TsrQgwDu3pKFUjvajxkJQ,123
8UsBkPCDyBIR8xgIA9Moiw,360
8Ux_iceWge-M6Dq3eCvgfg,110
8Y3Qw0aFzO4sw-9cJmK4cw,101
8YNiumMAFKSZzzwKSo6dlQ,25
8YVkN4twMbkVxgFCdw5U-w,44
8ZLaJ0IpIdzaPcF05BThIw,164
8ce7iGA20g8PwN9WJhk5CQ,7
8cvkk0HB-F2Irctug1h3SA,447
8cwAQuPaXhdxo2w7zYsYFg,86
8ddsrCbKR8LmoYqmcCneMw,42
8i6ila3Nc4jinPNHN1dlrQ,3
8iXOCgIvyCWxoE8gnX3IIw,184
8oHKJvWMqOx_PrSIG4odAw,31
8od5TSdUqiFTWCoyHC99YQ,8
8owsnyy3mAeVLlYQWD0WYg,239
8piKZNyXUZeG8LVhJDihpg,51
8q15BxlJdPZBwCDfj8c7bA,119
8r23xbXXpI-g8MJYd4jT2A,86
8uvNdolOpiwhfvjA9acMiA,112
8v9yCNVwi6WEq9B9nBHehg,3
8vtUY6iWprSSHfDIctoWWQ,9
8w6y90Rz_VrJubiS_Tdgiw,441
8yLUM25bCehmbswn-e-NwA,151
8yUdqNLViWhmfbYVltkJ7Q,52
8z0MdXn-oeGgIyq7hU63Fg,87
8zC6z2NCqEEgNl8_kcF9cg,208
90pJu2O7fIEm_N31Fyue7A,741
91blzx04W33_6X10utbMfg,992
9740uBf31ch5X6A2ALTOjw,61
981Xj6Sey1CjyP6WQ70lzg,89
9CGFL0YFDf_O6aaiTmnOZQ,28
9EKkiAdEzR_XiDbtvPIlUw,5
9DEHXZfOO1kY_be0nRK-ng,185
9DNzMAyW8zj9ipB2FKcU5A,1
9HTYpVkGBOAi24sT1UzzGg,181
9IGKHnZLa_bvzR2qS7xpuQ,1566
9Ibl-ZcplccEbt6RwGbWmQ,17
PMv1-zywWOnHcmvcnB30HQ,42
9RvqC8Dh08QAp4qtcSgjpw,220
9S27fyvYv61aWeN8am1Bdw,16
9XkgYvXhYibe85V6mNE_TQ,434
9XyO6Vk13vUXgJ2yM39P3A,197
9Ys1CvuL7GFwRdhudvWWfQ,758
9hUAOvJlS49CJyRWsx22fA,363
9hlCvuR5yqPNQZ0Dpgleug,1
9i-MwyMBEmbm0UlB6UFCCw,49
9iBlpXwgBFLVnx6RmHsiCQ,73
9k2xBR26pc5KpS9KglAizw,59
9kC8MWPKglsifbB0k2ATAA,90
9kJrHMl-tbHLHmIaNLUXrg,46
9kZPUwuRd6PLGSJS9g85RA,37
9kaLrv9_zvuwb-F1BOde7g,51
9n1Iv4X5S6SAPzDbkpfutA,145
9n6agP4s2ZZ4H2Ts9-LXqw,33
9rq0Wq2srvAj4R6vSIrXGQ,111
9rJorsbB7jk0-rrrKF-Xvg,80
9rZzirEo12IVhNGNcEwBBg,9
9unJwFyCX15zPuZDIuKxtg,5
9w5iVQslhApHMvxVhXGgcw,4
9w6o_eyKCSNKgMtAuv6KWg,1891
A263bVzMdU_-TIMhewOrjQ,528
A9Tcc9iloNB0tAA7j7GKrQ,17
AEgMDoFmikKJv3wYYKlseA,659
AEkA_eqYpelsd9sJ7WUpzg,4
AF4eN-oI7IWwjv0M9BiHxQ,146
AIz-s8l_vXHOOyjiykYehw,721
AJJwMAXaBQ9E_8424COF_w,225
AJVC1NajfZaeikl3jD933Q,150
AK5AQ8TSpLXmjflYbrN_Sw,171
AODksDNj5mH953cyhUG1Qw,495
AOJ5yQLcGGrxSpgZqbJQwQ,2
AOL3vYXvR8PxW5lm6Sq5Gg,313
Bvu_tuRPQOG4iSWDy_FvlA,14
APD2VSVODMPpmO1_y-dt3Q,27
AQ7oWwL04UKpG_aG8UaXFg,282
ARUSjrPCD7vMNdx17ol5MA,15
AUEqZMM7RnTPV3ZV7PwOmg,145
AUXL896NLuJpUkx-Ft2K-w,3
AUgmziK-oyZqqlkFNx771g,363
AUialivOAMMuHBt0043Gtw,25
AUzVAJpsqxCpUz7ktn8QWQ,24
AV0oofqbYjWYXPQzxNDj2w,586
AV3XPH1iv8PKSO6mrnYgLg,76
AVCjn9uVgkjIRM3uYrEf1w,13
AamfzJ46T57ck-Qr5B7fAA,5
AccXb_D8EbTuOlSK5MBtew,249
Abd2Md-wQLlUzViL5T3xDQ,73
Ae096vKR7HKIz5FDqUxwxg,11
Ae5kMNUczjOWm7TzM7qpMw,23
Aes-0Q_guDeYewMapFs_vg,1320
Aew5uJRpT8Bhr_VT46S1WQ,301
Aews7EoMh_crFva-uNbVYQ,279
AlxCk_nmd2wZT-Br1fuIgQ,3
AlyKaJRNi_2lj5y96QtjCw,181
AmAc0eD6lyVyb7QdOAO1Mg,727
AnXdp1xcObinHQD2pRP6Ew,34
Ao6h5106RJhWPaNOBi9a-w,12
ApzXqqb6ESYvn0EoKUIlrA,10
AqKWl6spTCjmIogvCSf8rQ,8
Aqg8j5b3LmAal6GiyynCtQ,86
Ar4ctGEUqYcQyibZBzwagw,39
AsXEPZt2hFETVKwRPP8iUQ,707
Asmb4M2UzQCU80YkEHRUwg,4
Ave8bZraTpecPWYzDZ21tA,36
Avs0S6hNqpKMb34ggbuayw,20
AvzL0RmCg5YrLKlBit664A,295
Awkrb1wzFxz5w1Ixc9W3FA,751
AwmsqV6rXxBf8ycphKzQnA,284
AwvhobfqOJNBnbXQ_pB3pw,283
B0BwCtnPTD3fbZgCMo90ww,11
B1izyRia1wZ6EwbRqIAO7A,20
5CcxaadiAmqfJ48GQfI8lw,38
5DW8hK3NokQmw5jBCYYp6Q,553
5L918sNOVHcCJKZ7RWATBw,524
5J65PhaSFmOngOEQFYOVaw,147
5JPUBSz8qpY1emBSRVNFqA,34
5JxQZvsxxLpz1so9nh35Gg,8
5PnvclTGcdVDMGh6oSvhdg,3
5Q1ifqbD7g2HtEx3EisCnQ,13
5QCLmv-JrdY0ZGc_D5__iw,98
5QPZY59iu3a0C-jWsZR8ow,447
5UyyV-cdNsXWz1V-xyIW6w,186
5V0hS0bX30RS7hB53U1O3A,45
5WELFq661F6kjrDzoUdWbw,7
5WrrZsSg2_XA1EJQq5LGAQ,1096
5_YJF6QtNlOiAB-cRpsJaw,20
5aFmUkHN1OH03P8Xrc8mjQ,486
5bAMDsGmc9p35zJHAYvLew,15
5dIS6fNq-t5tdj5X56rTzg,188
5dn0IVyYJwrkH6xO_Fdd-A,150
5e6Kf-t6_6CxhZrtTDy-7A,56
5e93fSjm9AntMiwtN7dQ_g,115
5egWGoUUap4iHTOWKuUWtQ,6
5gx36kegURfhfWt61CdRWA,61
5hWlWCEoDXZpydKHW9dmBg,43
5hfTLCKQg65fRWvgYJdewQ,29
5hyIty7KkRfVE_1gCKbUvw,316
PKFZM2CfJpwLlMurOsuISQ,58
PKJAdcPV2MA-_chPVNmhYg,284
5i10lPSXM99OEbI7rNz4sg,85
5lthMfvA5zK3YhkGHiA6sA,223
5lwezMGXlN-CF-agEEIjQg,125
5lyrEQeYPQcOJ5p0fhIcKw,139
5m3ND7lNNd6zo-bNQGoXhQ,31
5mJKPbzXp6PyFcIpHN4RlQ,11
5wPBTxuVfz3_U-pT2ZYNOw,12
5nqOjPr48GNPIG1vkW3CrQ,59
5nqmmrrm5Ux4i21w-xndPQ,128
5oARHKPqDvT4x5blRvPjXg,9
5oiYQkCMlJ2nZEjttjEd_A,70
5sd-47hTAGhfXHcVnM0zaQ,261
5sxnpz9DGsaRvVHl5JfV7A,6
5syHaITUosZ58Pm519cjBQ,41
5syhoAbcn673emva1wmQnQ,2
5tRxcP-pDVeZtcDU-FkQ9A,135
5tS-svJs5NmBYIHbL8V2HQ,18
5tZJaEsvEDowvbAtL8Jfig,311
5tcjK4ZTT0GV3C5LkOwQXA,69
5vObJIHLO-QOMrw_MvC4rA,1033
5vb5EPOdgUafr3ZP84Hbpw,395
5xW1QiUC2PEwa8jDha0scQ,540
5wgoIQXyP3BEPZLiVi1W8A,969
63_ijW0J_PtizFXsuAJQcQ,260
647ZcTYCzk9a-wfoK2Uk3w,83
64DfFB2Dkf1HWT6l2mCvcw,122
6AGpQJdTQmbzx7c2-D0vsQ,363
6Aa0t9YWJNknGP9tHWmG5Q,415
6AcHJm4ixowch_bPbQAujg,288
6Aqi-QnxYLMt38u_Q-N0jA,14
6BIeFcgs6aT_uyN5gfVbeA,48
6BJwqc8rShdKHyizuR0Q5g,20
6C0IhZMfk7mhpjTBcdsX1g,276
6GePX4W6Cl8LD68zUq_MAA,206
6GeezpXz_jYeVnt450fOKg,83
6GiVA2gisWokFVztPgpDtA,27
6H5ZA66G7zmMD_OvipRS5A,29
6HTGlttrzCMsuGBHO1ZGiw,340
6LztYkV0YY0q9Ky93JKQVQ,86
6NFKMheqAVk9Sa2hqssAMw,694
6Q9oAq4LVG_FbpDMIJgP7Q,2
6Qjql13QUm6zxaDEqJjCqg,67
6Qw_2JmHRhKe4E2RUA6KJA,66
6QyO4JQOHG8fr5_10EhMkQ,677
6RDGvdukSq3YHPYvG8sIEQ,596
6V8DwSReNWuwGkQo7hJ_jQ,321
6VD86MURqam8QhJSkzNV4A,54
6VPD2WrgtD8h5UzjqaUnFA,68
6VqqOk_CzvZk16CHSri4CA,67
6XD9WLLzSD5X0EJpHXogdA,43
6XI8ujkm0Dy3LmA5CpMecg,1191
6bpM6wCmdp6qZGTQbiR3-A,225
6bpaAOtlkp4eXRztuMzZxg,9
6c8eIawbCBu3FLp2kDraBA,209
